f0,f1,f2,f3,target
-0.15254128,-0.35209292,0.39006653,-0.060682602,0.5248301
-0.39365393,-0.15856075,0.65665454,0.31192294,0.8348223
-0.43908337,-0.0871412,0.7639471,0.63124883,0.9206978
-0.4762334,-0.30902645,0.72345257,0.41971478,0.8571546
-0.5920046,-0.13321076,0.9232053,0.7304734,0.9400298
-0.72682846,-0.27634063,1.1426212,0.82117844,1.0911133
-0.8102946,-0.12122739,1.169264,0.9736124,1.0875621
-0.7290463,-0.2064017,1.2772415,1.1033434,1.187033
-0.85148305,-0.30916646,1.2286645,0.9721488,1.0867891
-0.8476289,-0.142741,1.3315165,1.1914984,1.1785703
-0.83068174,-0.30527773,1.3006344,0.93332946,1.2136517
-0.68421006,-0.442655,1.2932595,1.0144961,1.0353094
-0.77951556,-0.33462924,1.32537,0.97015524,1.2085549
-0.6842283,-0.5378984,1.1863184,0.7582075,1.042623
-0.69586116,-0.49487203,1.1142856,0.6949656,0.93249714
-0.5919194,-0.6035933,1.0851176,0.53847796,0.78350055
-0.47370005,-0.39004093,0.9677224,0.615916,0.7065521
-0.4045738,-0.45062906,0.94183725,0.55871284,0.71353304
-0.37216848,-0.38695347,0.83180124,0.4012926,0.6593484
-0.22627026,-0.36026323,0.70442337,0.39330453,0.5377167
-0.1105215,-0.29850268,0.65694565,0.42203408,0.45592117
-0.04458569,-0.22802442,0.5146094,0.33106434,0.44706067
-0.0378775,-0.10498953,0.46597886,0.32808697,0.43553546
0.007326293,0.04197816,0.19280207,0.20602159,0.13365048
0.062985905,0.08919454,0.14397919,0.13008253,0.09438256
0.22045998,0.18582672,0.092074744,0.26811466,0.008287914
0.1561275,0.36213523,-0.024925418,0.23365237,-0.026739853
0.08052096,0.49613112,-0.03945128,0.30110294,0.013929164
0.22142977,0.46116626,-0.21260424,0.17365117,-0.1434661
0.08036774,0.6217514,-0.22368085,0.30051208,-0.17963825
0.07266922,0.816396,-0.23494296,0.49616775,-0.13652967
0.1144735,0.75175405,-0.30226982,0.39554107,-0.22744495
0.023925971,0.8372294,-0.4077574,0.23922607,-0.3336235
0.072820425,0.73599714,-0.48222822,0.2396905,-0.36742604
0.08643117,0.6475914,-0.49408835,0.13872238,-0.53572893
0.18360299,0.60391235,-0.56705827,0.22422993,-0.48412234
0.089977756,0.63366044,-0.7076546,0.17696439,-0.58271784
0.10827185,0.51575106,-0.762214,0.13393368,-0.6955412
0.21493009,0.43459204,-0.77068186,0.08094297,-0.7208743
0.26638338,0.24963763,-0.893486,-0.09288918,-0.86032116
0.22997081,0.2209559,-0.8518011,-0.037795536,-0.84082586
0.3120275,0.029191608,-1.062903,-0.24973422,-1.0216064
0.33696812,-0.26880366,-1.0211229,-0.4094786,-1.0544586
0.27719274,-0.19856481,-0.8798006,-0.2559869,-1.0522151
0.49094963,-0.51707023,-0.961807,-0.46293232,-1.0344408
0.3117516,-0.44533628,-0.7826526,-0.31095898,-0.9496057
0.4497476,-0.5743902,-0.87095875,-0.33671024,-0.9151967
0.3657274,-0.43765688,-0.695325,-0.13733983,-0.9207508
0.34402186,-0.47643194,-0.6072517,-0.1205844,-0.8580107
0.33917677,-0.5458915,-0.5860955,-0.13173154,-0.8291062
0.29231358,-0.4534158,-0.4991659,-0.09250562,-0.73845536
0.21555428,-0.28797272,-0.5218067,-0.027887968,-0.85978353
0.16491616,-0.13567027,-0.29969066,0.29213604,-0.5930257
0.100854814,-0.04390357,-0.2006783,0.29477453,-0.46140477
0.059634626,0.0803454,-0.20867498,0.2969035,-0.5442351
-0.08345594,0.2866042,-0.002219217,0.4662922,-0.25823513
-0.25283596,0.53813756,0.20518963,0.67388797,-0.1686398
-0.33511364,0.828559,0.20144302,0.79462904,-0.15829214
-0.42790577,0.9703371,0.3347194,0.87848794,0.021057338
-0.62703824,1.1152289,0.5364036,0.97729695,0.21728615
-0.6860668,1.3511741,0.539278,1.0068383,0.1749163
-0.6977075,1.4028233,0.54541737,0.90233034,0.19840935
-0.79816264,1.5837971,0.62366253,0.94740236,0.28342706
-0.7256697,1.7354461,0.5675475,1.0941157,0.15785646
-0.73666155,1.6245857,0.39573938,0.71233,0.047701728
-0.7157559,1.6232564,0.55875,0.7836679,0.04444842
-0.6091851,1.4806432,0.30014965,0.40680218,-0.11212581
-0.5224534,1.3807352,0.25612175,0.23927979,-0.2045696
-0.49574408,1.2669796,0.18135415,0.070557654,-0.23125441
-0.32540804,1.0457516,0.044108283,-0.1613261,-0.38045594
-0.09895891,0.9114492,-0.14135645,-0.43265533,-0.5852856
0.025495624,0.54433644,-0.3418791,-0.8007107,-0.82687426
0.18614249,0.30508432,-0.43145734,-0.99961054,-0.92446727
0.3569987,-0.098255,-0.7018488,-1.4772185,-1.2419993
0.45755544,-0.24196434,-0.6946371,-1.4347497,-1.2390457
0.5953105,-0.49689525,-0.8783035,-1.81634,-1.3718377
0.83042574,-0.8948951,-0.9907822,-2.0422747,-1.5005212
0.9452409,-1.2333452,-1.0716974,-2.2053413,-1.6890593
0.94641775,-1.2808887,-1.1642509,-2.3218155,-1.755188
1.0686156,-1.4838979,-1.1681751,-2.325587,-1.771438
1.1226232,-1.6185986,-1.0800027,-2.2766278,-1.7913848
1.0760883,-1.6198518,-1.0539714,-2.2002363,-1.6935232
1.0454922,-1.7794156,-1.0071683,-2.1598988,-1.5671614
1.0626335,-1.8695164,-0.81028193,-1.9922593,-1.5216073
0.96239465,-1.8094692,-0.7786764,-1.8570529,-1.3258348
0.95874774,-1.710527,-0.55286133,-1.4898578,-1.1362848
0.82454515,-1.5537431,-0.4091947,-1.200391,-1.0108395
0.69218284,-1.4733416,-0.17965356,-0.97037023,-0.7995282
0.552776,-1.2357615,0.15030898,-0.4472702,-0.53264105
0.3711724,-1.0383285,0.33488318,-0.19873697,-0.31557992
0.3177579,-0.8514724,0.47369507,0.19041274,-0.04056357
0.08429621,-0.6427512,0.67830205,0.4441786,0.053984817
0.035816375,-0.44916973,0.90686876,0.7979787,0.38131684
-0.08860372,-0.3115447,1.007286,1.0172619,0.38275662
-0.41190392,0.0735524,1.442748,1.5616461,0.80945426
-0.4367133,0.22821255,1.4037756,1.5828131,0.96409535
-0.56776035,0.401948,1.6766256,1.986141,1.1461391
-0.7103985,0.5794897,1.7717586,2.1404877,1.2301776
-0.59096104,0.6122112,1.7158173,2.1708417,1.3156552
-0.80451506,0.70582914,1.8770965,2.280742,1.4447728
-0.82734513,0.7488264,1.8518978,2.263638,1.4226394
-0.9132315,0.71407914,1.7145518,2.0067444,1.2104881
-0.8053128,0.65981317,1.7003554,1.9531078,1.2195106
-0.9128677,0.7002793,1.65976,1.9530007,1.2323703
-0.8137406,0.51539886,1.5760163,1.6905519,1.1483357
-0.9068875,0.5576048,1.4313587,1.5227144,0.9703012
-0.79963946,0.34877396,1.2199167,1.2539434,0.81454456
-0.85880446,0.24214089,1.2649913,1.0365494,0.8077081
-0.77628446,0.113467716,1.0237268,0.79704,0.66038567
-0.6577661,0.0028950816,0.7598544,0.52980226,0.41878045
-0.58821785,-0.13979492,0.57526964,0.20672321,0.12663943
-0.70074904,-0.19554397,0.4583081,0.024256773,0.081128664
-0.6373205,-0.4617106,0.24454278,-0.41536137,-0.18609981
-0.6408057,-0.34448257,0.15710264,-0.3572422,-0.13324489
-0.58400834,-0.39891586,-0.01070868,-0.5623303,-0.25307262
-0.62175465,-0.4891407,-0.21191591,-0.8049804,-0.46972063
-0.51281375,-0.50859684,-0.35300884,-0.95488924,-0.5909789
-0.40120322,-0.57976955,-0.50537866,-1.0634063,-0.67988443
-0.37226483,-0.6084063,-0.5947682,-1.172094,-0.73864436
-0.24986044,-0.52180076,-0.64932877,-1.0303805,-0.7589246
-0.18584369,-0.4474115,-0.7120461,-0.96419805,-0.7906419
-0.035428718,-0.38370755,-0.8584682,-0.95682925,-0.8977093
0.03235272,-0.33374378,-0.8335957,-0.80121946,-0.6605219
0.12233629,-0.23474687,-0.97987586,-0.8764968,-0.7818786
0.28047448,-0.106971234,-1.0835114,-0.70616084,-0.7876794
0.23162691,-0.024229994,-1.027836,-0.65793055,-0.6768913
0.48225084,0.0494589,-1.0220712,-0.46828198,-0.7246783
0.5365848,0.16425245,-1.0972394,-0.4040817,-0.75768393
0.68596137,0.2743763,-0.9706709,-0.090645954,-0.4722167
0.7301041,0.25363266,-0.9016909,-0.06239346,-0.40920553
0.8854633,0.22734219,-1.0222243,-0.14296947,-0.5837528
0.8894492,0.22591867,-0.8966096,0.022785852,-0.34784043
0.92822164,0.3193884,-0.84141845,0.28953123,-0.2713395
1.0855775,0.27670503,-0.917332,0.21397877,-0.33613092
1.0353267,0.2776379,-0.90811896,0.25992346,-0.28555024
1.0793655,0.28862795,-0.8205701,0.30200893,-0.30679718
0.98539066,0.17751542,-0.7398045,0.22894195,-0.17580979
0.90489507,0.24282257,-0.6834266,0.30773896,-0.1141809
0.92756695,0.18479256,-0.51559126,0.33260384,0.07525984
0.9020626,0.13158408,-0.6339738,0.15136246,-0.06729442
0.7099203,0.17148195,-0.48901987,0.27735898,0.09834954
0.61377215,0.13170047,-0.32138327,0.27622536,0.053467467
0.47000095,0.14110029,-0.4031686,0.11753455,0.05789525
0.33641833,0.2451315,-0.28306085,0.16052575,0.22811733
0.22923003,0.13805084,-0.24105006,-0.0055726073,0.17650315
0.0123765785,0.2964977,-0.102634035,0.19820921,0.37762818
-0.11704124,0.36506072,-0.18319976,0.019036688,0.16499254
-0.15682663,0.29458785,-0.08528992,-0.039407823,0.34783834
-0.40424338,0.46215025,0.009846413,-0.018110525,0.35543358
-0.50387603,0.4730556,0.05024511,-0.09635834,0.3667633
-0.5975878,0.65914214,0.10627863,-0.041289765,0.5201237
-0.73449457,0.65545976,0.036060475,-0.18409511,0.45467344
-0.6823873,0.6914709,0.10446186,-0.11827089,0.521799
-0.7548709,0.75040925,0.02177692,-0.2653246,0.49692455
-0.79797244,0.80545425,0.08036457,-0.19454172,0.5212777
-0.7945575,1.0072923,0.045647923,-0.109822124,0.4361984
-0.68726933,0.9449181,-0.021865891,-0.18682022,0.43202284
-0.7307968,0.9674487,-0.08530286,-0.29084417,0.35036206
-0.625736,0.87377894,-0.050669726,-0.2761954,0.50116026
-0.6474154,0.947916,-0.06435831,-0.27837604,0.45613307
-0.48526672,0.76330596,-0.07155994,-0.27163544,0.3889126
-0.4666821,0.7811324,-0.1856562,-0.46778023,0.33531213
-0.2460403,0.5630096,-0.24262975,-0.41110232,0.20433566
-0.22365348,0.47333658,-0.31359965,-0.57143766,0.1980006
-0.2020052,0.40524513,-0.19329292,-0.48378903,0.23536006
-0.03155654,0.24437426,-0.34627065,-0.61258024,0.071840085
0.016075639,0.08205016,-0.3762429,-0.70056754,0.15096743
0.16781916,-0.2130725,-0.3578036,-0.7628529,0.14508677
0.26051795,-0.34431988,-0.39592853,-0.7516087,0.09666033
0.26781923,-0.4988564,-0.18932831,-0.6431249,0.21250218
0.33895436,-0.7224965,-0.11656661,-0.61791587,0.19897607
0.27153265,-0.7262058,0.037182894,-0.47680596,0.3300971
0.4860004,-1.0714805,-0.17952822,-0.6977723,0.13782832
0.48665583,-1.1010584,-0.015037565,-0.515548,0.31688094
0.53634703,-1.2014631,0.042227957,-0.5442784,0.40842614
0.5005358,-1.353976,0.12627368,-0.51680297,0.45289722
0.50567365,-1.3299483,0.32124916,-0.29545507,0.49071914
0.4770639,-1.1630344,0.35051784,0.00716354,0.6272867
0.469431,-1.1993818,0.5188509,0.06573608,0.74250793
0.49878854,-1.0750729,0.6638467,0.36591953,0.8158777
0.5182365,-0.9971753,0.7097262,0.48321626,1.0278541
0.5027763,-0.9423421,0.85610986,0.7228917,1.1308534
0.4890753,-0.8247412,0.9556029,0.8903181,1.2402487
0.3921618,-0.6787733,1.1010787,1.0423428,1.440005
0.36719316,-0.64569294,1.0366888,0.9642496,1.3141519
0.38314915,-0.4113266,1.0693198,1.2367224,1.377411
0.36467955,-0.18293262,1.1623797,1.4583484,1.543517
0.1686518,0.07034937,1.2821852,1.6724162,1.6908158
0.12902199,0.1767779,1.4008294,1.7896501,1.7528973
0.083876215,0.24424359,1.3771627,1.7278713,1.7390242
-0.07791938,0.5062703,1.370649,1.7962592,1.7090762
-0.16861585,0.6429295,1.3304689,1.7686992,1.676578
-0.32703394,0.73566455,1.2542526,1.6737614,1.6053958
-0.27394715,0.69955856,1.2883719,1.6567004,1.5718417
-0.4373942,0.7123307,1.0506463,1.3838762,1.3504479
-0.65633863,0.812284,1.1309631,1.3863441,1.4855325
-0.72078294,0.70863587,0.97321546,1.059131,1.324388
-0.8881164,0.6809733,0.9085779,0.851594,1.1958867
-0.82740307,0.5185191,0.7491561,0.5932515,0.872356
-0.9864697,0.44760782,0.54458255,0.3381443,0.6542433
-1.0310289,0.2605338,0.42676738,0.062190868,0.5029849
-0.97512853,0.089099415,0.26901284,-0.26312453,0.3772212
-1.0596664,0.008704189,0.1838175,-0.40871945,0.12041348
-1.0323057,-0.22302283,-0.017858658,-0.6864692,0.012852799
-0.9822204,-0.31179637,-0.3309388,-1.0644993,-0.1872338
-1.0138365,-0.47694632,-0.3685488,-1.2755098,-0.30407664
-0.9507307,-0.68173915,-0.38016543,-1.3063256,-0.41866705
-0.8537426,-0.7192998,-0.6209837,-1.5617195,-0.63631976
-0.74517053,-0.9117703,-0.73738253,-1.7031041,-0.71441466
-0.64252,-0.9215928,-0.67477775,-1.6109705,-0.64525706
-0.4797788,-1.0016377,-0.9276608,-1.7693591,-0.9286522
-0.2994044,-1.0596077,-1.0177044,-1.7992303,-0.98772573
-0.19448325,-1.0581803,-1.0947742,-1.7673749,-1.0574012
0.09389133,-1.0007348,-1.1760547,-1.5543257,-1.099943
0.16163364,-0.90808773,-1.134212,-1.4309318,-0.9958689
0.2172892,-0.84536636,-1.0990322,-1.4149495,-0.98029506
0.45031756,-0.703433,-1.0300019,-1.0981842,-0.9097242
0.6100553,-0.5402358,-1.191831,-0.97628534,-0.8899598
0.62371814,-0.29644558,-0.9687476,-0.64455575,-0.6798241
0.7282563,-0.08281651,-0.91826624,-0.41998202,-0.5833944
0.8262635,-0.025094109,-0.8507392,-0.21888931,-0.57693017
0.88088346,0.3152474,-0.75428784,0.11937784,-0.49182332
1.0505546,0.3500873,-0.7508179,0.20148091,-0.35329357
0.9115178,0.5342503,-0.5811294,0.4178616,-0.26395813
0.8822979,0.7939462,-0.41050553,0.8021354,-0.08254808
0.89827836,0.8560786,-0.43482327,0.7691491,-0.13330802
1.0871809,0.8887544,-0.45574036,0.8059857,-0.092290275
0.8891514,1.0136095,-0.26963,1.022113,0.1490261
0.8788472,1.0325285,-0.31312227,0.94994235,-0.01283795
0.8338014,1.1148348,-0.25270066,1.0045573,-0.0027204975
0.75252634,1.0825783,-0.28974834,0.96197546,0.028743483
0.69500846,0.9165599,-0.123186395,0.84620076,0.0600599
0.5528214,1.0146443,-0.32666457,0.6047267,-0.25307697
0.5558863,0.80856675,-0.37407804,0.44091335,-0.20892438
0.5133656,0.63357306,-0.31766337,0.18266046,-0.18097304
0.4291364,0.6548278,-0.37542692,0.14133167,-0.48162663
0.41163862,0.37633306,-0.48096246,-0.19367136,-0.5873705
0.40701705,0.13776849,-0.55339026,-0.51332974,-0.8129058
0.3074659,0.16651736,-0.59851205,-0.62188977,-0.7432293
0.2159545,-0.006171557,-0.6394734,-0.8624747,-0.7977662
0.13537319,-0.06825484,-0.75595033,-0.9475758,-0.95895326
0.18875688,-0.22950861,-0.8027377,-1.1096431,-0.98041946
0.10105152,-0.27893043,-0.91834843,-1.4208552,-1.1690145
0.10330441,-0.41410732,-0.90961236,-1.4803476,-1.1544322
-0.022008339,-0.33276835,-0.73123753,-1.3228607,-1.0452844
-0.107478246,-0.47292042,-0.784043,-1.5150002,-1.2247032
-0.2352424,-0.32061738,-0.7531482,-1.434206,-1.1716763
-0.2248597,-0.318489,-0.63682055,-1.3324488,-1.1314332
-0.25375775,-0.30745888,-0.6577846,-1.264315,-1.111272
-0.3073881,-0.25517014,-0.54088867,-1.1583934,-1.007599
-0.41012707,-0.03771207,-0.36025482,-0.83937395,-0.83065546
-0.5071089,0.0017072083,-0.28218538,-0.70922387,-0.6939086
-0.5520871,0.12794732,-0.1391052,-0.4865423,-0.64028543
-0.63262165,0.32458887,0.123467386,-0.062083237,-0.40995896
-0.7051913,0.4233844,0.18781106,0.08431936,-0.33989444
-0.73543507,0.39935708,0.4078449,0.24152869,-0.098394334
-0.7869841,0.71141964,0.6462479,0.86704975,0.095521785
-0.73541737,0.6359558,0.6785999,0.838479,0.16140647
-0.9063731,0.73945546,0.8967117,1.0023868,0.40607423
-0.9350612,0.8363978,1.1429269,1.4882414,0.6141024
-0.7893803,0.7885212,1.2797754,1.6442631,0.7167332
-0.80046546,0.8814765,1.3213177,1.8179492,0.7823538
-0.72451276,0.6273866,1.4053273,1.768433,0.7580686
-0.66814667,0.6851177,1.5746591,2.0676253,0.9421695
-0.53100216,0.5786016,1.4441597,1.8851943,0.848575
-0.33178437,0.35882708,1.5105226,1.8835919,0.9067832
-0.28974974,0.29731742,1.6443706,2.0451956,1.0562874
-0.14976312,0.15370119,1.630362,1.9971093,0.98938876
0.0094194235,-0.101073705,1.3804716,1.6148882,0.7983903
0.12605871,-0.10798461,1.5194494,1.8120027,0.94743234
0.27825457,-0.39100084,1.2224758,1.41596,0.6173855
0.37536204,-0.5494901,1.3415995,1.3637544,0.7001057
0.48712268,-0.5778072,1.0727404,1.1772593,0.37894112
0.56716156,-0.5890719,1.0615962,1.1053268,0.353791
0.6585572,-0.78972715,0.9798205,0.9433219,0.34146488
0.6963883,-0.84308666,0.8329244,0.6391485,0.0901996
0.7019273,-0.7730129,0.7842136,0.7054753,0.13178518
0.7781332,-0.90181816,0.6431077,0.4578006,0.03903858
0.72707444,-0.9027987,0.48242325,0.24443413,-0.07784041
0.7241206,-0.8585048,0.38512874,0.05911162,-0.25576174
0.5823959,-0.67685235,0.37274918,0.08461764,-0.2688065
0.43984252,-0.654439,0.28902295,-0.14211877,-0.32332796
0.4011196,-0.48861012,0.21631633,-0.1233737,-0.42160466
0.2791321,-0.4392929,0.14863846,-0.19679841,-0.4340319
0.22473799,-0.46885753,0.06357012,-0.47883958,-0.5381679
0.05775812,-0.3098637,0.049384117,-0.43278432,-0.53048366
-0.032098353,-0.24006143,-0.07238268,-0.43782985,-0.59923345
-0.24388662,-0.1268817,-0.10720788,-0.5799137,-0.693434
-0.40684062,0.21908817,-0.016663345,-0.30502003,-0.54804265
-0.4592416,0.07860112,-0.16751732,-0.5905719,-0.71203685
-0.5372419,0.10171434,-0.26708457,-0.72775674,-0.84330046
-0.5907637,0.020498078,-0.3092705,-0.8638888,-0.80103374
-0.7064584,0.14532477,-0.28065625,-0.78403777,-0.72628677
-0.7287688,0.0971344,-0.44896266,-1.0252894,-0.8861436
-0.6818888,0.059705995,-0.39388767,-0.89752537,-0.8671301
-0.7478757,0.041141283,-0.49640387,-1.0103383,-0.9798403
-0.70645267,-0.2317563,-0.47945473,-1.1586473,-0.9287529
-0.5076819,-0.31845766,-0.7394801,-1.3160614,-1.1210368
-0.53690344,-0.37346026,-0.72162795,-1.3449453,-1.1306612
-0.57769567,-0.41280815,-0.6756421,-1.2980344,-1.008231
-0.3770154,-0.46373302,-0.7808733,-1.3041892,-1.147289
-0.25446376,-0.5766291,-0.8259558,-1.2800038,-1.1727948
-0.21049306,-0.49148846,-0.78021115,-1.1831946,-1.108193
-0.16203457,-0.5571517,-0.625636,-1.0865088,-1.0339494
-0.0936492,-0.6545587,-0.693019,-1.1888219,-0.9780866
0.06983727,-0.5626061,-0.6809045,-0.9594336,-0.93181765
0.106262594,-0.52023727,-0.6200769,-0.75500786,-0.80056185
0.27219486,-0.590417,-0.7051682,-0.8129699,-0.783292
0.21169582,-0.558321,-0.5972423,-0.7598756,-0.79982644
0.26685485,-0.34899712,-0.55655986,-0.50423896,-0.784832
0.23961787,-0.22967623,-0.41993397,-0.29570788,-0.4894275
0.36662185,-0.07471664,-0.36073744,-0.009883474,-0.37410766
0.32403436,0.0864962,-0.23793398,0.19039305,-0.27270377
0.21139356,0.28824902,-0.25138757,0.15154172,-0.20864685
0.33495522,0.42971385,-0.15254949,0.48802394,-0.022683702
0.4244146,0.46870896,-0.1958373,0.5174267,-0.10822074
0.31695122,0.76123554,-0.2065203,0.67597646,-0.019221775
0.37867212,0.7937964,-0.13622198,0.74023414,0.15081304
0.41826347,0.97122794,-0.26152518,0.88635266,0.019329771
0.44052285,1.0477247,-0.20985973,0.88791394,0.116211854
0.36034817,1.0142069,-0.23773234,0.7462911,-0.056903996
0.55285156,0.9948178,-0.31833622,0.6784917,-0.040853407
0.4041546,1.0742531,-0.3607671,0.6487638,0.020145517
0.6067616,0.91866535,-0.47275147,0.45864612,-0.022774022
0.59864444,0.92799675,-0.599081,0.2708518,-0.25743967
0.7247182,0.7357944,-0.85719556,-0.007147,-0.40376753
0.78237355,0.5659441,-0.80905396,-0.09925503,-0.40726906
0.82514834,0.411599,-1.0027871,-0.4083658,-0.5248376
0.7555781,0.34036982,-0.9617862,-0.54134935,-0.62731826
0.88878524,0.04602106,-1.1606408,-0.89063466,-0.7461483
0.8336631,-0.032019556,-1.2241857,-0.9457235,-0.84764063
0.8945934,-0.19432911,-1.2201902,-1.1489211,-0.83593535
0.79998106,-0.39420325,-1.3193499,-1.3269565,-0.9513607
0.6907897,-0.4697152,-1.2508925,-1.4224652,-0.9390761
0.6993813,-0.605986,-1.2120411,-1.5248636,-0.89309764
0.55191797,-0.67930555,-1.1435372,-1.4796885,-0.86078095
0.48045906,-0.7933341,-1.1080883,-1.5412469,-0.8576369
0.28651154,-0.75070614,-0.90073705,-1.3494382,-0.68777037
0.27070737,-0.9043209,-0.73856086,-1.3351487,-0.55540586
-0.06583189,-0.73838603,-0.51850796,-1.1242263,-0.35425964
0.024972346,-0.72308683,-0.44639862,-0.94944483,-0.3123039
-0.26965198,-0.3998029,-0.1351231,-0.5223021,0.031568885
-0.3191438,-0.42801154,0.0011608044,-0.3435652,0.12956062
-0.6456309,-0.18945973,0.3549871,0.054554183,0.50533754
-0.7130337,-0.057469107,0.6108225,0.33495006,0.7212801
-0.85964584,0.26146913,0.82051885,0.78053236,1.0452436
-0.9862478,0.46348256,1.0868176,1.2033838,1.320649
-1.0609416,0.7141521,1.3528672,1.6661524,1.5356255
-1.1056616,0.8875885,1.5229244,1.968789,1.7762616
-1.1317648,0.9478592,1.6425822,2.076849,1.922482
-1.2300932,1.1585761,1.8818289,2.4348059,2.1321673
-1.2644979,1.403313,2.1000748,2.8114388,2.3509033
-1.2473359,1.3997544,2.2634525,2.9492583,2.4781308
-1.2775695,1.583536,2.2753992,3.0997357,2.634888
-0.9760646,1.4469422,2.2474265,3.17002,2.6485937
-0.9962784,1.4212124,2.2597964,3.1156754,2.5949965
-0.9569386,1.3956556,2.360773,3.1910381,2.7333262
-0.78794014,1.2375715,2.2241273,2.9758372,2.4181054
-0.5559931,1.1060292,1.9840823,2.7810032,2.4452844
-0.5025437,0.9834067,1.9346025,2.5912912,2.3000505
-0.4422846,0.83744967,1.8051425,2.395986,2.188125
-0.31104037,0.49549398,1.600792,1.9290102,1.9226191
-0.2155445,0.3492206,1.4622146,1.7147813,1.8729188
-0.0084290765,0.05404904,1.1924235,1.3518883,1.492623
0.024316967,-0.19381355,1.0489186,0.936847,1.4276664
0.16055365,-0.40801403,0.7784892,0.53358734,1.1089364
0.1642947,-0.6582958,0.5666421,0.03742124,0.8642364
0.24377455,-0.77539724,0.4135509,-0.15459213,0.6749254
0.33957952,-0.9920079,0.17069349,-0.5519178,0.3764777
0.2679082,-1.1066569,-0.005972995,-0.87972164,0.294043
0.45942938,-1.3980451,-0.27791196,-1.3462297,-0.020596638
0.4161928,-1.4732991,-0.5102173,-1.6534855,-0.1912739
0.44823033,-1.5214458,-0.5487941,-1.7888379,-0.32362846
0.34618616,-1.5082374,-0.64339393,-1.9062525,-0.4266358
0.3911245,-1.5498813,-0.8090864,-2.15755,-0.49776196
0.4419748,-1.5379432,-1.060599,-2.3992014,-0.68374926
0.40094292,-1.4150788,-1.0455575,-2.370631,-0.7580908
0.32442144,-1.2931486,-1.0627832,-2.2744606,-0.7858894
0.39672664,-1.1904626,-1.0611436,-2.3101902,-0.7044153
0.4499396,-1.0494682,-1.157088,-2.2080393,-0.7898097
0.33743063,-0.8282395,-1.1348112,-2.0742733,-0.6989945
0.33661744,-0.80417806,-1.1374955,-2.0959482,-0.75068724
